Burn Date,Air District,County,Air Basin,Acres Requested,Acres Burned,Latitude,Longitude,Legal Location,Agency,Burn Unit,Burn Type,Fuel Type,Total Tons
3/11/2015,Northern Sierra AQMD,Plumas,Mountain Counties,14,14,39.877,-121.95,"T10N RR12E; R13E; R14E S13, 18, 19, 24; 14, 15, 18-27, 34; 30",US Forest Service,Bucks Unit 20,Hand Pile,Slash,140
3/11/2015,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.757,-120.692,"T10N RR12E; R13E; R14E S13, 18, 19, 24; 14, 15, 18-27, 34; 30",California State Parks,Hand Piles,Hand Pile,Slash,20
3/11/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,25,25,38.793,-119.999,UNK,US Forest Service,Luther 22,Hand Pile,Slash,262.5
3/11/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,10,39.314,-120.925,"T10N RR12E; R13E; R14E S13, 18, 19, 24; 14, 15, 18-27, 34; 30",US Forest Service,Madrone B,Hand Pile,Slash,84.8
3/11/2015,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
3/11/2015,Placer County APCD,Placer,Mountain Counties,120,60,39.271,-120.367,"T10N RR12E; R13E; R14E S13, 18, 19, 24; 14, 15, 18-27, 34; 30",Under the Trees,NFA 1_2015,Machine Pile,UNK,UNK
3/11/2015,Placer County APCD,Placer,Mountain Counties,6,6,39.079,-120.733,"T10N RR12E; R13E; R14E S13, 18, 19, 24; 14, 15, 18-27, 34; 30",US Forest Service,Seed Orchard HPs,Hand Pile,Natural,22.5
3/11/2015,Placer County APCD,Placer,Mountain Counties,0.93,0.93,39.268,-120.138,UNK,Northstar Fire Department,SMP not found,UNK,UNK,UNK
3/11/2015,Placer County APCD,Placer,Mountain Counties,1,1,39.066,-120.967,"T10N RR12E; R13E; R14E S13, 18, 19, 24; 14, 15, 18-27, 34; 30",Jensen Forest Management,Unit #1,Machine Pile,Brush,25.4
3/12/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,25,5,38.793,-119.999,T14N R11E S3,US Forest Service,Luther 22,Hand Pile,Slash,52.5
3/13/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,25,5,38.793,-119.999,T14N R11E S3,US Forest Service,Luther 22,Hand Pile,Slash,52.5
3/14/2015,Placer County APCD,Placer,Mountain Counties,1,1,39.066,-120.967,T14N R11E S3,Jensen Forest Management,Unit #1,Machine Pile,Brush,25.4
3/15/2015,Placer County APCD,Placer,Mountain Counties,0.25,0.25,39.066,-120.967,T14N R11E S3,Jensen Forest Management,Unit #1,Machine Pile,Brush,6.35
3/16/2015,Shasta County AQMD,Shasta,Northeast Plateau,130,130,40.732,-121.382,UNK,US Forest Service,Eastside Underburn (Plum Valley),Broadcast,Natural,3250
3/16/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,25,25,38.793,-119.999,T14N R11E S3,US Forest Service,Luther 22,Hand Pile,Slash,262.5
3/16/2015,Northern Sierra AQMD,Plumas,Mountain Counties,40,33,39.965,-121.025,T14N R11E S3,US Forest Service,Snake 1,Broadcast,Natural,330
3/16/2015,Placer County APCD,Placer,Mountain Counties,0.25,0.25,39.066,-120.967,T14N R11E S3,Jensen Forest Management,Unit #1,Machine Pile,Brush,6.35
3/17/2015,Placer County APCD,Placer,Mountain Counties,9,9,39.141,-120.6,T14N R11E S3,US Forest Service,13-17 HPs,Hand Pile,Natural,33.75
3/17/2015,Great Basin Unified APCD,Mono,Great Basin Valleys,UNK,50,37.795,-118.981,T14N R11E S3,US Forest Service,14 A,Broadcast,Natural,250
3/17/2015,Great Basin Unified APCD,Mono,Great Basin Valleys,62,30,37.793,-118.989,T14N R11E S3,US Forest Service,14B,Broadcast,Natural,150
3/17/2015,Sacramento Metro AQMD/Sac County Ag,Sacramento,Sacramento Valley,50,30,38.17,-121.575,T14N R11E S3,Individual,Tyler Island Burn 2015,Broadcast,Natural,63
3/17/2015,Placer County APCD,Placer,Mountain Counties,0.25,0.25,39.066,-120.967,T14N R11E S3,Jensen Forest Management,Unit #1,Machine Pile,Brush,6.35
3/18/2015,Shasta County AQMD,Shasta,Northeast Plateau,130,75,40.732,-121.382,UNK,US Forest Service,Eastside Underburn (Plum Valley),Broadcast,Natural,1875
3/19/2015,Shasta County AQMD,Shasta,Sacramento Valley,30,30,40.585,-122.507,UNK,National Park Service,East Boundary Unit 18,Broadcast,Natural,150
3/19/2015,Feather River AQMD,Yuba,Sacramento Valley,76,10,39.454,-121.182,T14N R11E S3,US Forest Service,SlapJack Oregon Hill,Broadcast,Natural,100
3/19/2015,Great Basin Unified APCD,Inyo,Great Basin Valleys,1,1,36.99,-117.36,UNK,National Park Service,SMP not found,UNK,UNK,UNK
3/19/2015,Placer County APCD,Placer,Mountain Counties,2,1,39.067,-120.971,T14N R11E S3,Cal Fire,Unit 3- Broadcast,Broadcast,Natural,0.5
3/19/2015,Placer County APCD,Placer,Mountain Counties,1,1,39.066,-120.971,T14N R11E S3,Cal Fire,Unit 4 - Broadcast,Broadcast,Natural,0.5
3/19/2015,Placer County APCD,Placer,Mountain Counties,2,2,39.065,-120.972,T14N R11E S3,Cal Fire,Unit 5 - Broadcast,Broadcast,Natural,1
3/19/2015,Placer County APCD,Placer,Mountain Counties,2,1,39.065,-120.973,T14N R11E S3,Cal Fire,Unit 6 - Broadcast,Broadcast,Natural,0.5
3/23/2015,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,40.167,-121.08,UNK,US Forest Service,Canyon Dam,Hand Pile,Mixed Conifer,UNK
3/23/2015,Placer County APCD,Placer,Mountain Counties,8,18,39.176,-120.583,UNK,US Forest Service,Little Sectet HPs,Hand Pile,Natural,67.5
3/23/2015,Northern Sierra AQMD,Plumas,Mountain Counties,100,5,40.167,-120.967,UNK,US Forest Service,Maidu Stewardship,Hand Pile,Slash,37.5
3/23/2015,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.704,-120.497,UNK,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
3/23/2015,Placer County APCD,Placer,Mountain Counties,5,18,39.123,-120.684,UNK,US Forest Service,Mitchell Mine Ridge HPs,Hand Pile,Natural,18
3/23/2015,Placer County APCD,Placer,Mountain Counties,1,18,39.123,-120.684,UNK,US Forest Service,Mitchell Mine Ridge HPs,Hand Pile,Natural,18
3/24/2015,Placer County APCD,Placer,Lake Tahoe,12.3,5,39.106,-120.201,UNK,US Forest Service,Blackwood 15,Hand Pile,Slash,100
3/29/2015,Northern Sierra AQMD,Plumas,Mountain Counties,91,33,39.929,-120.801,UNK,US Forest Service,Empire Unit 4c,Broadcast,Natural,330
3/30/2015,Yolo-Solano AQMD,Solano,Sacramento Valley,80,76.8,38.279,-121.741,T24N R11E S19,Individual,Prescribed Burn Plan for Hastings Island - March 2015,Broadcast,UNK,768
3/31/2015,Northern Sierra AQMD,Plumas,Mountain Counties,50,25,39.922,-121.041,T24N R11E S19,US Forest Service,Deans 26,Broadcast,Natural,250
3/31/2015,Northern Sierra AQMD,Plumas,Mountain Counties,58,49,39.929,-120.801,T24N R11E S19,US Forest Service,Empire Unit 4c,Broadcast,Natural,490
4/1/2015,Northern Sierra AQMD,Plumas,Mountain Counties,25,25,39.922,-121.041,T24N R11E S19,US Forest Service,Deans 26,Broadcast,Natural,250
4/1/2015,Placer County APCD,Placer,Mountain Counties,2,1,39.066,-120.971,T24N R11E S19,Cal Fire,Unit 4 - Broadcast,Broadcast,Natural,0.5
4/1/2015,Placer County APCD,Placer,Mountain Counties,2,1,39.065,-120.972,T24N R11E S19,Cal Fire,Unit 5 - Broadcast,Broadcast,Natural,0.5
4/3/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,3.5,38.913,-120.661,T24 R8 S24,University of California,Plantation understory burn,Broadcast,Natural,17.5
4/6/2015,Shasta County AQMD,Shasta,Sacramento Valley,20,15,40.789,-122.485,T11N R18E S31,Bureau of Land Management,Bohemotash Pile Burn,Hand Pile,Slash,109.5
4/6/2015,Placer County APCD,Placer,Sacramento Valley,25,25,39.015,-121.136,T24 R8 S24,Bella Wildfire & Forestry Services,HBRP 1,Hand Pile,Natural,250
4/6/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,3,39.314,-120.925,T24 R8 S24,US Forest Service,Madrone B,Hand Pile,Slash,25.44
4/6/2015,Feather River AQMD,Yuba,Sacramento Valley,5,5,39.38,-121.182,T24 R8 S24,US Forest Service,Oregon Peak HCP,Hand Pile,Brush,176.25
4/6/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,2.12,2.12,38.923,-120.003,T24 R8 S24,US Forest Service,Tahoe Keys ULM,Hand Pile,Slash,6.36
4/7/2015,Placer County APCD,Placer,Sacramento Valley,25,25,39.015,-121.136,T24 R8 S24,Bella Wildfire & Forestry Services,HBRP 1,Hand Pile,Natural,250
4/7/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,2,39.314,-120.925,T24 R8 S24,US Forest Service,Madrone B,Hand Pile,Slash,16.96
4/7/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,12,39.317,-120.929,T24 R8 S24,US Forest Service,Madrone C,Hand Pile,Slash,101.76
4/7/2015,Northern Sierra AQMD,Plumas,Mountain Counties,30,10,40.167,-120.967,T24 R8 S24,US Forest Service,Maidu Stewardship,Hand Pile,Mixed Conifer,UNK
4/7/2015,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.704,-120.497,T24 R8 S24,US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
4/7/2015,Feather River AQMD,Yuba,Sacramento Valley,5,5,39.483,-121.216,T24 R8 S24,US Forest Service,SlapJack HCP Unit 921,Hand Pile,Natural,176.25
4/8/2015,Northern Sierra AQMD,Nevada,Mountain Counties,10,5,39.317,-120.929,T24 R8 S24,US Forest Service,Madrone C,Hand Pile,Slash,42.4
4/8/2015,Feather River AQMD,Yuba,Sacramento Valley,8,8,39.483,-121.216,T24 R8 S24,US Forest Service,SlapJack HCP Unit 921,Hand Pile,Natural,282
4/12/2015,Shasta County AQMD,Shasta,Northeast Plateau,25,10,41.156,-122.395,UNK,US Forest Service,Whalen,Hand Pile,Brush,42
4/15/2015,Siskiyou County APCD,Siskiyou,Northeast Plateau,133,100,41.452,-121.516,T24 R8 S24,US Forest Service,1,Broadcast,Natural,840
4/16/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,0.5,38.61,-120.504,T24 R8 S24,Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,1.5
4/17/2015,Yolo-Solano AQMD,Solano,Sacramento Valley,74,74,38.279,-121.741,T12N R12N S5 & 16,Individual,Prescribed Burn Plan for Hastings Island - March 2015,Broadcast,UNK,370
4/19/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,4,38.913,-120.661,T24 R8 S24,University of California,Plantation understory burn,Broadcast,Natural,20
4/22/2015,Butte County AQMD,Butte,Sacramento Valley,UNK,5,39.641,-121.979,T12N R12N S5 & 16,US Fish and Wildlife Services,14_SAC_RIV_DEADMANS REACH_PILE_RX,Machine Pile,Slash,6.5
4/22/2015,Butte County AQMD,Butte,Sacramento Valley,UNK,5,39.641,-121.979,T12N R12N S5 & 16,US Fish and Wildlife Services,14_SAC_RIV_DEADMANS REACH_PILE_RX,Machine Pile,Slash,6.5
5/4/2015,Colusa County APCD,Colusa,Sacramento Valley,50,13,39.142,-122.048,T12N R12N S5 & 16,US Fish and Wildlife Services,2015 Colusa Wetland Burns,Broadcast,Natural,0.091
5/8/2015,Colusa County APCD,Colusa,Sacramento Valley,15,15,39.142,-122.048,T12N R12N S5 & 16,US Fish and Wildlife Services,2015 Colusa Wetland Burns,Broadcast,Natural,0.105
5/8/2015,Great Basin Unified APCD,Mono,Great Basin Valleys,50,50,37.727,-118.994,T12N R12N S5 & 16,US Forest Service,7A,Hand Pile,Slash,157.5
5/8/2015,Yolo-Solano AQMD,Solano,Sacramento Valley,120,120,38.279,-121.741,"T3 So, 2 So R27 East S4, 33",Individual,Prescribed Burn Plan for Hastings Island - March 2015,Hand Pile,UNK,378
5/13/2015,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.9,-120.656,"T3 So, 2 So R27 East S4, 33",University of California,Plantation underburn research,Broadcast,Natural,5
5/13/2015,Glenn County APCD,Glenn,Sacramento Valley,1.5,1.5,39.432,-122.192,"T3 So, 2 So R27 East S4, 33",US Fish and Wildlife Services,Sac NWRC,Machine Pile,Brush,0.045
5/15/2015,Colusa County APCD,Colusa,Sacramento Valley,37,37,39.142,-122.048,"T3 So, 2 So R27 East S4, 33",US Fish and Wildlife Services,2015 Colusa Wetland Burns,Broadcast,Natural,0.259
5/19/2015,Tehama County APCD,Tehama,Sacramento Valley,50,50,40.304,-121.877,"T3 So, 2 So R27 East S4, 33",Cal Fire,Ishi Conservation Cam Security Burn Project,Broadcast,Natural,150
5/22/2015,Colusa County APCD,Colusa,Sacramento Valley,20,20,39.142,-122.048,UNK,US Fish and Wildlife Services,2015 Colusa Wetland Burns,Broadcast,Natural,0.14
5/27/2015,Tehama County APCD,Tehama,Sacramento Valley,627,626,40.07,-122.063,"T3 So, 2 So R27 East S4, 33",Cal Fire,Berleman,Broadcast,Natural,939
5/27/2015,Yolo-Solano AQMD,Solano,Sacramento Valley,86.1,86.1,38.279,-121.741,"T12N R10E S29, 32",Individual,Prescribed Burn Plan for Hastings Island - March 2015,Broadcast,UNK,86.1
5/28/2015,Tehama County APCD,Tehama,Sacramento Valley,464,464,39.879,-122.015,"T3 So, 2 So R27 East S4, 33",Cal Fire,ANDREINI,Broadcast,Natural,696
5/28/2015,El Dorado County AQMD,El Dorado,Mountain Counties,5,1,38.61,-120.504,"T12N R10E S29, 32",Leoni Meadows Camp,Forest Management Pile Burning,Hand Pile,Slash,3
5/29/2015,El Dorado County AQMD,El Dorado,Mountain Counties,30,26,38.761,-120.884,UNK,Cal Fire,"T12, R9E",Broadcast,Natural,26
6/1/2015,Colusa County APCD,Colusa,Sacramento Valley,101,101,38.984,-122.389,"T12N R10E S29, 32",Bureau of Land Management,Bear Creek Meadows Unit 6,Broadcast,Natural,74.74
6/1/2015,El Dorado County AQMD,El Dorado,Mountain Counties,30,14,38.761,-120.884,UNK,Cal Fire,"T12N, R10E",Broadcast,Natural,14
6/2/2015,Colusa County APCD,Colusa,Sacramento Valley,70,70,38.984,-122.389,"T12N R10E S29, 32",Bureau of Land Management,Bear Creek Meadows Unit 5,Broadcast,Natural,51.8
6/2/2015,El Dorado County AQMD,El Dorado,Mountain Counties,30,16,38.761,-120.884,UNK,Cal Fire,"T12N, R10E",Broadcast,Natural,16
6/17/2015,Northern Sierra AQMD,Plumas,Mountain Counties,88,36,40.185,-121.175,"T12N R10E S29, 32",Bureau of Land Management,Bobcat Jackpot Burn,Broadcast,Slash,18
6/18/2015,Northern Sierra AQMD,Plumas,Mountain Counties,18,18,40.185,-121.175,"T12N R10E S29, 32",US Forest Service,Bobcat Jackpot Burn,Broadcast,Slash,9
6/18/2015,Feather River AQMD,Yuba,Sacramento Valley,213,22,39.293,-121.285,"T12N R10E S29, 32",Cal Fire,Cook Mountain,Broadcast,Natural,48.4
6/23/2015,San Joaquin Valley APCD,Tulare,San Joaquin Valley,UNK,78,36.573,-118.772,"T12N R10E S29, 32",National Park Service,Sunset Rock,Broadcast,Natural,3042
10/7/2015,Colusa County APCD,Colusa,Sacramento Valley,60,130,39.287,-122.085,"T12N R10E S29, 32",US Fish and Wildlife Services,2016 Delevan upland Rx,Broadcast,Natural,0.91
10/7/2015,Northern Sierra AQMD,Nevada,Mountain Counties,20,1,39.38,-121.21,"T12N R10E S29, 32",US Forest Service,Unit 2,Broadcast,Natural,5
10/13/2015,Northern Sierra AQMD,Plumas,Mountain Counties,25,25,39.72,-121.101,"T12N R10E S29, 32",National Park Service,Watdog unit 91,Broadcast,Natural,150
10/14/2015,El Dorado County AQMD,El Dorado,Sacramento Valley,113,113,38.59,-120.246,"T12N R10E S29, 32",US Forest Service,unit 4,Broadcast,Slash,1356
10/14/2015,El Dorado County AQMD,El Dorado,Sacramento Valley,136,136,38.596,-120.257,"T12N R10E S29, 32",US Forest Service,unit 6,Broadcast,Slash,1632
10/15/2015,Placer County APCD,Placer,Lake Tahoe,22,19,39.191,-120.131,"T12N R10E S29, 32",California State Parks,BCSP Plot A,Broadcast,Natural,152
10/15/2015,El Dorado County AQMD,El Dorado,Mountain Counties,180,287,38.643,-120.242,"T12N R10E S29, 32",US Forest Service,Iron Trap Unit 27,Broadcast,Natural,2870
10/15/2015,El Dorado County AQMD,El Dorado,Sacramento Valley,113,113,38.59,-120.246,"T12N R10E S29, 32",US Forest Service,unit 4,Broadcast,Slash,1356
10/16/2015,Northern Sierra AQMD,Plumas,Mountain Counties,82,50,39.897,-120.547,"T12N R10E S29, 32",US Forest Service,1E,Broadcast,Natural,750
10/16/2015,El Dorado County AQMD,El Dorado,Mountain Counties,107,287,38.643,-120.242,"T12N R10E S29, 32",US Forest Service,Iron Trap Unit 27,Broadcast,Natural,2870
10/16/2015,El Dorado County AQMD,El Dorado,Sacramento Valley,136,100,38.596,-120.257,"T12N R10E S29, 32",US Forest Service,unit 6,Broadcast,Slash,1200
10/17/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,4,1,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,6
10/18/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,18
10/19/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,4,2,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,14
10/19/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,4,2,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,12
10/19/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,4,4,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,24
10/20/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,4,6,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,42
10/20/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,4,1,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,6
10/21/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,70
10/21/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,4,2,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,12
10/21/2015,El Dorado County AQMD,El Dorado,Mountain Counties,2,0.5,38.737,-120.664,"T12N R10E S29, 32",US Forest Service,Placerville Ranger Station,Hand Pile,Natural,1.5
10/22/2015,Glenn County APCD,Glenn,Sacramento Valley,UNK,10,39.614,-121.992,"T12N R10E S29, 32",US Fish and Wildlife Services,2016South Ord Grass RX,Broadcast,Natural,0.7
10/22/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,30
10/23/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,5,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,30
10/23/2015,El Dorado County AQMD,El Dorado,Mountain Counties,4,1,38.704,-120.497,"T12N R10E S29, 32",US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
10/24/2015,Shasta County AQMD,Shasta,Sacramento Valley,165,165,40.61,-122.7,"T12N R10E S29, 32",National Park Service,"Coggins Units 1, 7, 10 & 11",Broadcast,Natural,1980
10/24/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,2,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,12
10/25/2015,Siskiyou County APCD,Siskiyou,Northeast Plateau,38,38,41.431,-121.502,"T12N R10E S29, 32",US Forest Service,6,Broadcast,Natural,319.2
10/25/2015,Siskiyou County APCD,Siskiyou,Northeast Plateau,78,47,41.431,-121.502,"T12N R10E S29, 32",US Forest Service,7,Broadcast,Natural,394.8
10/25/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,2,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,12
10/26/2015,San Joaquin Valley APCD,Stanislaus,San Joaquin Valley,UNK,24,37.613,-121.214,"T12N R10E S29, 32",US Fish and Wildlife Services,El Soyo Pond,Broadcast,Natural,72
10/26/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,30
10/26/2015,El Dorado County AQMD,El Dorado,Mountain Counties,200,200,38.672,-120.303,"T12N R10E S29, 32",US Forest Service,Iron Trap Unit 17,Broadcast,Natural,3000
10/26/2015,Northern Sierra AQMD,Nevada,Mountain Counties,79,79,39.38,-121.21,"T12N R10E S29, 32",US Forest Service,Unit 1,Broadcast,Natural,395
10/27/2015,Northern Sierra AQMD,Nevada,Mountain Counties,5,5,39.315,-120.696,"T12N R10E S29, 32",US Forest Service,Bear Valley East,Machine Pile,Slash,47.5
10/27/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,30
10/27/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,60
10/27/2015,El Dorado County AQMD,El Dorado,Mountain Counties,200,200,38.672,-120.303,"T12N R10E S29, 32",US Forest Service,Iron Trap Unit 17,Broadcast,Natural,3000
10/27/2015,Northern Sierra AQMD,Nevada,Mountain Counties,4,3,39.315,-120.723,"T12N R10E S29, 32",US Forest Service,Omega,Hand Pile,Natural,16.68
10/27/2015,Northern Sierra AQMD,Plumas,Mountain Counties,4,4,39.74,-121.091,"T12N R10E S29, 32",National Park Service,Sheeptank Meadow,Hand Pile,Brush,22.56
10/27/2015,Northern Sierra AQMD,Plumas,Mountain Counties,40,40,39.991,-121.112,"T12N R10E S29, 32",US Forest Service,Snake 7,Broadcast,Natural,400
10/27/2015,Northern Sierra AQMD,Plumas,Mountain Counties,60,60,39.991,-121.112,"T12N R10E S29, 32",US Forest Service,Snake 7,Broadcast,Natural,600
10/27/2015,Northern Sierra AQMD,Plumas,Mountain Counties,2,2,39.768,-121.071,"T12N R10E S29, 32",National Park Service,Stag Point Meadow,Hand Pile,Brush,16.92
10/28/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,70
10/28/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,30
10/28/2015,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.737,-120.664,"T12N R10E S29, 32",US Forest Service,IFG - Plantations & Admin,Hand Pile,Natural,14
10/28/2015,Feather River AQMD,Yuba,Mountain Counties,15,4,39.402,-121.118,"T12N R10E S29, 32",US Forest Service,Moonbroom,Hand Pile,Slash,15.24
10/28/2015,San Joaquin Valley APCD,San Joaquin,San Joaquin Valley,UNK,150,37.591,-121.2,"T12N R10E S29, 32",US Fish and Wildlife Services,White Lake,Broadcast,Natural,450
10/29/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,70
10/29/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,2,2,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,12
10/29/2015,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.737,-120.664,"T12N R10E S29, 32",US Forest Service,IFG - Plantations & Admin,Hand Pile,Natural,14
10/30/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,10,10,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,70
10/30/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,30
10/31/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,5,5,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,35
10/31/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,3,3,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,18
10/31/2015,El Dorado County AQMD,El Dorado,Mountain Counties,3,1.5,38.704,-120.497,"T12N R10E S29, 32",US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
10/31/2015,Shasta County AQMD,Shasta,Sacramento Valley,35,55,40.77,-122.351,"T12N R10E S29, 32",National Park Service,Northwoods Deuce Block B,Broadcast,Natural,781
11/1/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,60,60,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,420
11/1/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,50,5,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,30
11/1/2015,Shasta County AQMD,Shasta,Northeast Plateau,30,5,41.156,-122.395,"T12N R10E S29, 32",US Forest Service,Whalen,Hand Pile,Brush,21
11/2/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,50,50,39.033,-120.128,"T12N R10E S29, 32",US Forest Service,Bobwhite 14-16,Broadcast,Natural,350
11/2/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,40,5,38.99,-120.106,"T12N R10E S29, 32",US Forest Service,EBN 5-9,Hand Pile,Slash,75
11/2/2015,El Dorado County AQMD,El Dorado,Lake Tahoe,40,20,38.815,-120.017,"T12N R10E S29, 32",US Forest Service,Grass lake ULM,Hand Pile,Slash,120
11/2/2015,El Dorado County AQMD,El Dorado,Mountain Counties,2,2,38.704,-120.497,"T12N R10E S29, 32",US Forest Service,Marshall Mine,Machine Pile,Slash,UNK
11/2/2015,Shasta County AQMD,Shasta,Northeast Plateau,200,200,40.551,-121.473,"T12N R10E S29, 32",US Forest Service,Reading Fire Salvage,Machine Pile,Slash,20000
11/2/2015,El Dorado County AQMD,El Dorado,Mountain Counties,1,1,38.777,-120.294,"T12N R10E S29, 32",US Forest Service,Roadrunner,Hand Pile,Natural,5
11/2/2015,Northern Sierra AQMD,Sierra,Mountain Counties,1,1,39.625,-120.575,"T12N R10E S29, 32",US Forest Service,San Francisco,Hand Pile,Natural,11.78
11/2/2015,Shasta County AQMD,Shasta,Northeast Plateau,5,5,41.073,-122.363,"T12N R10E S29, 32",US Forest Service,Sims,Hand Pile,Slash,25
11/2/2015,Northern Sierra AQMD,Plumas,Mountain Counties,1,1,39.723,-120.972,"T12N R10E S29, 32",National Park Service,Swim Meadow,Hand Pile,Brush,35.6
11/3/2015,Northern Sierra AQMD,Nevada,Mountain Counties,18,17,39.303,-120.739,"T12N R10E S29, 32",US Forest Service,Bear Valley West,Machine Pile,Slash,17.68
11/3/2015,Placer County APCD,Placer,Mountain Counties,6,6,39.059,-120.573,"T12N R10E S29, 32",US Forest Service,Big Trees PB Unit 53,Hand Pile,Natural,7.5
